,id,level,color_class,position,chunk_no,word,lemma,pre_verb,morph,colspan,wordlenth,aux_inf,subminp,maxp,endposition
0,0,1,deep_sky_back,0,1,śilpinaḥ,śilpin,,m. pl. acc.,8,8,,0,8,8
1,1,1,deep_sky_back,0,1,śilpinaḥ,śilpin,,m. pl. nom.,8,8,,0,8,8
2,2,1,deep_sky_back,0,1,śilpinaḥ,śilpin,,m. sg. g.,8,8,,0,8,8
3,3,1,deep_sky_back,0,1,śilpinaḥ,śilpin,,m. sg. abl.,8,8,,0,8,8
4,4,1,deep_sky_back,0,1,śilpinaḥ,śilpin,,n. sg. g.,8,8,,0,8,8
5,5,1,deep_sky_back,0,1,śilpinaḥ,śilpin,,n. sg. abl.,8,8,,0,8,8
6,6,1,yellow_back,9,2,chatra,chattra,,iic.,5,6,,0,5,14
7,7,1,deep_sky_back,14,2,kārāḥ,kārā,,f. pl. acc.,5,5,,5,10,19
8,8,1,deep_sky_back,14,2,kārāḥ,kārā,,f. pl. nom.,5,5,,5,10,19
9,9,1,yellow_back,20,3,maṇḍapa,maṇḍapa,,iic.,7,7,,0,7,27
10,10,1,mauve_back,29,3,kam,kam,,adv.,3,3, sence of lemma = 1,9,12,32
11,11,1,carmin_back,33,4,nirmānti,nis-mā,,pr. [2] ac. pl. 3,8,8, sence of lemma = 1,0,8,41
12,12,1,mauve_back,42,5,sma,sma,,part.,3,3,,0,3,45
13,13,2,lawngreen_back,0,1,śilpinaḥ,śilpin,,m. pl. voc.,8,8,,0,8,8
14,14,2,cyan_back,14,2,kārāḥ,kārā,,m. pl. nom.,5,5,,5,10,19
15,15,2,cyan_back,14,2,kārāḥ,kāra,,m. pl. nom.,5,5,,5,10,19
16,16,2,yellow_back,20,3,maṇḍa,maṇḍa,,iic.,5,5,,0,5,25
17,17,2,cyan_back,25,3,pā,pā,,m. sg. i.,2,2, sence of lemma = 3,5,7,27
18,18,2,cyan_back,25,3,pā,pā,,f. sg. nom.,2,2, sence of lemma = 3,5,7,27
19,19,2,cyan_back,25,3,pā,pā,,m. sg. i.,2,2, sence of lemma = 4,5,7,27
20,20,2,cyan_back,25,3,pā,pā,,f. sg. nom.,2,2, sence of lemma = 4,5,7,27
21,21,2,cyan_back,25,3,pā,pa,,f. sg. nom.,2,2, sence of lemma = 1,5,7,27
22,22,2,cyan_back,25,3,pā,pa,,f. sg. nom.,2,2, sence of lemma = 2,5,7,27
23,23,2,light_blue_back,29,3,kam,kim,,m. sg. acc.,3,3,,9,12,32
24,24,3,deep_sky_back,0,1,śilpi,śilpin,,n. sg. acc.,5,5,,0,5,5
25,25,3,deep_sky_back,0,1,śilpi,śilpin,,n. sg. nom.,5,5,,0,5,5
26,26,3,light_blue_back,5,1,naḥ,asmad,,m. pl. g.,3,3,,5,8,8
27,27,3,light_blue_back,5,1,naḥ,asmad,,m. pl. dat.,3,3,,5,8,8
28,28,3,light_blue_back,5,1,naḥ,asmad,,m. pl. acc.,3,3,,5,8,8
29,29,3,lawngreen_back,14,2,kārāḥ,kārā,,f. pl. voc.,5,5,,5,10,19
30,30,3,yellow_back,25,3,pa,pa,,iic.,2,2, sence of lemma = 1,5,7,27
31,31,3,yellow_back,25,3,pa,pa,,iic.,2,2, sence of lemma = 2,5,7,27
32,32,4,lawngreen_back,14,2,kārāḥ,kāra,,m. pl. voc.,5,5,{ act. }[kṛ_1,5,10,19
33,33,4,yellow_back,25,3,pā,pā,,iic.,2,2, sence of lemma = 3,5,7,27
34,34,4,yellow_back,25,3,pā,pā,,iic.,2,2, sence of lemma = 4,5,7,27
35,35,5,lawngreen_back,14,2,kārāḥ,kārā,,m. pl. voc.,5,5,,5,10,19
36,36,5,lawngreen_back,14,2,kārāḥ,kāra,,m. pl. voc.,5,5,,5,10,19
37,37,5,deep_sky_back,26,3,ādikam,ādi,,m. sg. acc.,6,6,,6,12,32
38,38,6,deep_sky_back,26,3,ādi,ādi,,n. sg. acc.,3,3,,6,9,29
39,39,6,deep_sky_back,26,3,ādi,ādi,,n. sg. nom.,3,3,,6,9,29
40,40,6,deep_sky_back,26,3,ādi,ādin,,n. sg. acc.,3,3,,6,9,29
41,41,6,deep_sky_back,26,3,ādi,ādin,,n. sg. nom.,3,3,,6,9,29
42,42,7,cyan_back,26,3,adi,ad,,m. sg. loc.,3,3, sence of lemma = 2,6,9,29
43,43,7,cyan_back,26,3,adi,ad,,n. sg. loc.,3,3, sence of lemma = 2,6,9,29
44,44,7,cyan_back,26,3,adi,ad,,f. sg. loc.,3,3, sence of lemma = 2,6,9,29
